Magnetometer Tromso
Lat: 69.6617  Lon: 18.9400
Quiet mean Dec: 8.5995
Quiet mean Inc: 78.4534
Quiet mean Tot: 53927.27
DD/MM/YYYY  HH:MM:SS     Dec      Horiz     Vert      Incl      Total
04/03/2025  00:40:00     8.6546   10785.3   52814.2   78.4582   53904.2
04/03/2025  00:41:00     8.6593   10784.0   52814.4   78.4596   53904.1
04/03/2025  00:42:00     8.6661   10781.2   52814.5   78.4626   53903.6
04/03/2025  00:43:00     8.6691   10779.6   52814.8   78.4642   53903.6
04/03/2025  00:44:00     8.6664   10780.5   52814.5   78.4633   53903.5
04/03/2025  00:45:00     8.6643   10780.6   52814.0   78.4630   53903.0
04/03/2025  00:46:00     8.6636   10781.1   52813.3   78.4624   53902.5
04/03/2025  00:47:00     8.6566   10784.2   52812.7   78.4590   53902.5
04/03/2025  00:48:00     8.6481   10787.2   52812.0   78.4557   53902.5
04/03/2025  00:49:00     8.6410   10788.8   52811.3   78.4539   53902.1
04/03/2025  00:50:00     8.6335   10789.2   52810.4   78.4533   53901.3
04/03/2025  00:51:00     8.6298   10787.7   52810.0   78.4548   53900.6
04/03/2025  00:52:00     8.6280   10786.7   52809.9   78.4558   53900.3
04/03/2025  00:53:00     8.6275   10786.3   52809.9   78.4562   53900.2
04/03/2025  00:54:00     8.6260   10785.4   52809.8   78.4571   53899.9
04/03/2025  00:55:00     8.6320   10781.5   52810.3   78.4613   53899.6
04/03/2025  00:56:00     8.6428   10778.3   52811.1   78.4648   53899.8
04/03/2025  00:57:00     8.6539   10777.0   52812.1   78.4664   53900.5
04/03/2025  00:58:00     8.6644   10777.9   52813.1   78.4656   53901.6
04/03/2025  00:59:00     8.6715   10779.2   52813.3   78.4643   53902.1
04/03/2025  01:00:00     8.6707   10781.8   52813.0   78.4616   53902.3
04/03/2025  01:01:00     8.6668   10784.5   52812.2   78.4586   53902.1
04/03/2025  01:02:00     8.6615   10785.1   52811.7   78.4579   53901.7
04/03/2025  01:03:00     8.6585   10781.6   52811.4   78.4614   53900.7
04/03/2025  01:04:00     8.6554   10779.7   52811.4   78.4635   53900.4
04/03/2025  01:05:00     8.6580   10780.5   52811.7   78.4627   53900.8
04/03/2025  01:06:00     8.6570   10782.5   52811.5   78.4606   53901.0
04/03/2025  01:07:00     8.6540   10781.7   52810.9   78.4612   53900.3
04/03/2025  01:08:00     8.6496   10782.8   52810.5   78.4601   53900.1
04/03/2025  01:09:00     8.6456   10783.9   52809.9   78.4588   53899.8
04/03/2025  01:10:00     8.6431   10782.5   52809.3   78.4601   53898.8
04/03/2025  01:11:00     8.6401   10781.5   52808.6   78.4610   53897.9
04/03/2025  01:12:00     8.6411   10781.0   52808.3   78.4614   53897.5
04/03/2025  01:13:00     8.6441   10780.2   52807.7   78.4621   53896.8
04/03/2025  01:14:00     8.6470   10781.2   52807.5   78.4610   53896.8
04/03/2025  01:15:00     8.6525   10781.9   52807.1   78.4602   53896.5
04/03/2025  01:16:00     8.6578   10782.4   52806.8   78.4596   53896.3
04/03/2025  01:17:00     8.6589   10783.7   52806.8   78.4583   53896.6
04/03/2025  01:18:00     8.6619   10784.4   52806.8   78.4576   53896.8
04/03/2025  01:19:00     8.6629   10784.4   52806.7   78.4576   53896.6
04/03/2025  01:20:00     8.6600   10785.8   52806.8   78.4561   53897.1
04/03/2025  01:21:00     8.6620   10786.1   52806.9   78.4558   53897.2
04/03/2025  01:22:00     8.6665   10787.1   52807.3   78.4549   53897.8
04/03/2025  01:23:00     8.6669   10788.1   52807.1   78.4538   53897.8
04/03/2025  01:24:00     8.6649   10790.4   52807.3   78.4515   53898.5
04/03/2025  01:25:00     8.6669   10791.0   52807.7   78.4509   53899.0
04/03/2025  01:26:00     8.6703   10790.2   52808.3   78.4519   53899.4
04/03/2025  01:27:00     8.6689   10790.3   52808.8   78.4518   53899.9
04/03/2025  01:28:00     8.6702   10792.3   52809.9   78.4500   53901.4
04/03/2025  01:29:00     8.6772   10790.0   52810.8   78.4525   53901.8
04/03/2025  01:30:00     8.6804   10786.2   52811.4   78.4567   53901.7
04/03/2025  01:31:00     8.6869   10787.5   52812.2   78.4555   53902.7
04/03/2025  01:32:00     8.6838   10789.7   52812.7   78.4533   53903.6
04/03/2025  01:33:00     8.6801   10790.5   52813.1   78.4525   53904.2
04/03/2025  01:34:00     8.6802   10790.5   52813.2   78.4526   53904.2
04/03/2025  01:35:00     8.6823   10789.3   52813.1   78.4538   53903.9
04/03/2025  01:36:00     8.6859   10789.0   52813.3   78.4542   53904.0
04/03/2025  01:37:00     8.6893   10790.2   52813.5   78.4530   53904.5
04/03/2025  01:38:00     8.6876   10792.8   52813.5   78.4503   53905.0
04/03/2025  01:39:00     8.6845   10793.9   52813.1   78.4490   53904.9
04/03/2025  01:40:00     8.6801   10794.4   52813.0   78.4485   53904.8
04/03/2025  01:41:00     8.6782   10792.9   52812.7   78.4500   53904.3
04/03/2025  01:42:00     8.6748   10793.5   52812.2   78.4492   53903.9
04/03/2025  01:43:00     8.6679   10794.7   52811.9   78.4480   53903.8
04/03/2025  01:44:00     8.6630   10793.9   52811.2   78.4486   53903.0
04/03/2025  01:45:00     8.6574   10792.5   52810.8   78.4500   53902.3
04/03/2025  01:46:00     8.6546   10791.3   52810.3   78.4512   53901.6
04/03/2025  01:47:00     8.6578   10788.8   52809.9   78.4536   53900.7
04/03/2025  01:48:00     8.6498   10789.6   52810.1   78.4529   53901.0
04/03/2025  01:49:00     8.6464   10787.4   52809.9   78.4552   53900.4
04/03/2025  01:50:00     8.6572   10786.7   52810.3   78.4559   53900.7
04/03/2025  01:51:00     8.6527   10784.1   52810.2   78.4587   53900.0
04/03/2025  01:52:00     8.6632   10782.2   52810.5   78.4607   53899.9
04/03/2025  01:53:00     8.6650   10782.5   52811.2   78.4605   53900.7
04/03/2025  01:54:00     8.6672   10784.6   52811.9   78.4584   53901.8
04/03/2025  01:55:00     8.6654   10784.8   52812.3   78.4583   53902.2
04/03/2025  01:56:00     8.6703   10784.1   52812.4   78.4590   53902.2
04/03/2025  01:57:00     8.6687   10783.3   52812.0   78.4599   53901.7
04/03/2025  01:58:00     8.6653   10782.9   52812.0   78.4602   53901.5
04/03/2025  01:59:00     8.6746   10777.6   52812.0   78.4658   53900.5
04/03/2025  02:00:00     8.6870   10775.2   52812.2   78.4683   53900.3
04/03/2025  02:01:00     8.6769   10773.4   52813.2   78.4704   53900.9
04/03/2025  02:02:00     8.6998   10771.8   52814.0   78.4722   53901.3
04/03/2025  02:03:00     8.6962   10771.8   52814.9   78.4724   53902.2
04/03/2025  02:04:00     8.7018   10770.6   52815.1   78.4737   53902.1
04/03/2025  02:05:00     8.7017   10771.3   52815.1   78.4730   53902.3
04/03/2025  02:06:00     8.6916   10773.9   52815.0   78.4703   53902.7
04/03/2025  02:07:00     8.6882   10771.0   52815.0   78.4733   53902.1
04/03/2025  02:08:00     8.6891   10768.7   52814.5   78.4755   53901.2
04/03/2025  02:09:00     8.6851   10766.8   52814.1   78.4774   53900.4
04/03/2025  02:10:00     8.6901   10765.1   52813.8   78.4791   53899.7
04/03/2025  02:11:00     8.6973   10764.1   52813.1   78.4800   53898.8
04/03/2025  02:12:00     8.6999   10765.1   52812.4   78.4788   53898.4
04/03/2025  02:13:00     8.7087   10762.0   52811.8   78.4819   53897.2
04/03/2025  02:14:00     8.7180   10758.4   52811.7   78.4856   53896.4
04/03/2025  02:15:00     8.7244   10756.8   52811.7   78.4874   53896.1
04/03/2025  02:16:00     8.7214   10758.5   52811.5   78.4855   53896.1
04/03/2025  02:17:00     8.7323   10754.4   52811.3   78.4898   53895.2
04/03/2025  02:18:00     8.7342   10752.3   52811.3   78.4920   53894.8
04/03/2025  02:19:00     8.7247   10750.3   52810.5   78.4938   53893.6
04/03/2025  02:20:00     8.7230   10748.8   52809.2   78.4951   53892.0
04/03/2025  02:21:00     8.7117   10748.0   52808.0   78.4957   53890.6
04/03/2025  02:22:00     8.7085   10745.1   52807.7   78.4987   53889.8
04/03/2025  02:23:00     8.7174   10739.6   52807.3   78.5044   53888.3
04/03/2025  02:24:00     8.7110   10739.8   52806.4   78.5039   53887.5
04/03/2025  02:25:00     8.7140   10736.4   52805.3   78.5072   53885.7
04/03/2025  02:26:00     8.7205   10733.9   52805.2   78.5099   53885.1
04/03/2025  02:27:00     8.7276   10731.5   52804.6   78.5122   53884.1
04/03/2025  02:28:00     8.7204   10737.0   52803.3   78.5062   53883.9
04/03/2025  02:29:00     8.7302   10731.4   52803.0   78.5119   53882.4
04/03/2025  02:30:00     8.7376   10730.1   52802.3   78.5132   53881.5
04/03/2025  02:31:00     8.7322   10727.0   52803.0   78.5166   53881.5
04/03/2025  02:32:00     8.7430   10723.1   52803.5   78.5207   53881.3
04/03/2025  02:33:00     8.7348   10725.6   52803.8   78.5182   53882.1
04/03/2025  02:34:00     8.7338   10729.0   52802.7   78.5144   53881.7
04/03/2025  02:35:00     8.7355   10733.1   52801.6   78.5099   53881.4
04/03/2025  02:36:00     8.7422   10730.8   52801.5   78.5123   53880.8
04/03/2025  02:37:00     8.7368   10731.8   52801.0   78.5111   53880.6
04/03/2025  02:38:00     8.7350   10736.8   52800.2   78.5058   53880.8
04/03/2025  02:39:00     8.7322   10740.4   52798.8   78.5017   53880.2
04/03/2025  02:40:00     8.7360   10737.4   52798.2   78.5047   53879.0
04/03/2025  02:41:00     8.7412   10735.9   52799.1   78.5064   53879.5
04/03/2025  02:42:00     8.7483   10731.0   52799.8   78.5117   53879.3
04/03/2025  02:43:00     8.7444   10731.6   52799.2   78.5109   53878.7
04/03/2025  02:44:00     8.7293   10739.9   52797.4   78.5019   53878.6
04/03/2025  02:45:00     8.7384   10737.7   52796.4   78.5040   53877.2
04/03/2025  02:46:00     8.7432   10734.8   52796.7   78.5071   53877.0
04/03/2025  02:47:00     8.7361   10737.4   52796.3   78.5043   53877.1
04/03/2025  02:48:00     8.7059   10739.5   52794.5   78.5017   53875.8
04/03/2025  02:49:00     8.7111   10741.2   52792.3   78.4994   53873.9
04/03/2025  02:50:00     8.7139   10734.3   52793.3   78.5069   53873.5
04/03/2025  02:51:00     8.7451   10727.1   52793.2   78.5143   53872.1
04/03/2025  02:52:00     8.7459   10726.3   52794.5   78.5155   53873.1
04/03/2025  02:53:00     8.7525   10723.2   52793.4   78.5185   53871.4
04/03/2025  02:54:00     8.7525   10719.2   52794.9   78.5230   53872.0
04/03/2025  02:55:00     8.7591   10723.3   52793.6   78.5184   53871.6
04/03/2025  02:56:00     8.7544   10726.8   52794.7   78.5150   53873.4
04/03/2025  02:57:00     8.7526   10731.4   52792.6   78.5098   53872.3
04/03/2025  02:58:00     8.7603   10734.1   52792.0   78.5068   53872.3
04/03/2025  02:59:00     8.7586   10728.6   52791.4   78.5124   53870.6
04/03/2025  03:00:00     8.7530   10725.6   52791.5   78.5156   53870.1
04/03/2025  03:01:00     8.7406   10728.2   52791.7   78.5129   53870.7
04/03/2025  03:02:00     8.7343   10725.2   52792.5   78.5162   53871.0
04/03/2025  03:03:00     8.7363   10729.2   52790.7   78.5117   53870.0
04/03/2025  03:04:00     8.7368   10726.5   52792.5   78.5148   53871.2
04/03/2025  03:05:00     8.7402   10724.5   52794.1   78.5173   53872.3
04/03/2025  03:06:00     8.7368   10724.3   52794.7   78.5176   53872.9
04/03/2025  03:07:00     8.7359   10719.6   52795.5   78.5227   53872.8
04/03/2025  03:08:00     8.7325   10727.5   52794.4   78.5142   53873.2
04/03/2025  03:09:00     8.7272   10724.6   52796.1   78.5176   53874.4
04/03/2025  03:10:00     8.7259   10726.0   52794.9   78.5159   53873.4
04/03/2025  03:11:00     8.7287   10729.6   52793.5   78.5118   53872.8
04/03/2025  03:12:00     8.7226   10734.4   52792.8   78.5067   53873.1
04/03/2025  03:13:00     8.7199   10733.9   52792.8   78.5072   53873.0
04/03/2025  03:14:00     8.7166   10739.6   52790.6   78.5008   53871.9
04/03/2025  03:15:00     8.7210   10738.4   52789.5   78.5018   53870.7
04/03/2025  03:16:00     8.7141   10737.0   52790.0   78.5033   53870.9
04/03/2025  03:17:00     8.7158   10737.7   52789.6   78.5026   53870.6
04/03/2025  03:18:00     8.7064   10735.7   52790.0   78.5047   53870.6
04/03/2025  03:19:00     8.7051   10733.0   52791.0   78.5078   53871.0
04/03/2025  03:20:00     8.7053   10735.5   52791.6   78.5053   53872.1
04/03/2025  03:21:00     8.7004   10733.2   52792.3   78.5078   53872.4
04/03/2025  03:22:00     8.6863   10735.0   52792.2   78.5060   53872.6
04/03/2025  03:23:00     8.6693   10737.0   52791.4   78.5037   53872.2
04/03/2025  03:24:00     8.6716   10734.9   52792.4   78.5061   53872.7
04/03/2025  03:25:00     8.6592   10735.0   52793.0   78.5061   53873.4
04/03/2025  03:26:00     8.6666   10741.1   52792.8   78.4997   53874.4
04/03/2025  03:27:00     8.6617   10750.6   52791.1   78.4895   53874.6
04/03/2025  03:28:00     8.6637   10748.7   52791.8   78.4916   53874.9
04/03/2025  03:29:00     8.6785   10752.2   52791.8   78.4879   53875.7
04/03/2025  03:30:00     8.6665   10757.8   52791.1   78.4819   53876.1
04/03/2025  03:31:00     8.6302   10753.1   52792.0   78.4870   53876.0
04/03/2025  03:32:00     8.6349   10755.5   52790.4   78.4842   53875.0
04/03/2025  03:33:00     8.6451   10760.7   52790.6   78.4788   53876.2
04/03/2025  03:34:00     8.6607   10763.0   52791.6   78.4767   53877.6
04/03/2025  03:35:00     8.6547   10767.6   52790.9   78.4717   53877.9
04/03/2025  03:36:00     8.6469   10763.8   52792.4   78.4759   53878.5
04/03/2025  03:37:00     8.6487   10766.1   52791.5   78.4733   53878.2
04/03/2025  03:38:00     8.6441   10769.9   52791.5   78.4694   53878.8
04/03/2025  03:39:00     8.6408   10773.2   52791.1   78.4658   53879.1
04/03/2025  03:40:00     8.6438   10776.5   52789.9   78.4622   53878.6
04/03/2025  03:41:00     8.6351   10777.2   52789.6   78.4614   53878.5
04/03/2025  03:42:00     8.6347   10778.5   52788.8   78.4599   53878.0
04/03/2025  03:43:00     8.6189   10773.0   52790.1   78.4659   53878.1
04/03/2025  03:44:00     8.6239   10773.1   52790.6   78.4659   53878.7
04/03/2025  03:45:00     8.6195   10776.0   52790.9   78.4629   53879.5
04/03/2025  03:46:00     8.6254   10776.9   52791.0   78.4620   53879.8
04/03/2025  03:47:00     8.6222   10776.3   52791.8   78.4628   53880.5
04/03/2025  03:48:00     8.6025   10768.4   52793.5   78.4714   53880.5
04/03/2025  03:49:00     8.6259   10776.0   52792.0   78.4632   53880.6
04/03/2025  03:50:00     8.6132   10775.0   52794.0   78.4646   53882.3
04/03/2025  03:51:00     8.6031   10773.8   52794.2   78.4660   53882.3
04/03/2025  03:52:00     8.6026   10775.7   52794.9   78.4641   53883.4
04/03/2025  03:53:00     8.6263   10772.5   52796.0   78.4677   53883.8
04/03/2025  03:54:00     8.6483   10775.4   52797.6   78.4649   53885.9
04/03/2025  03:55:00     8.6465   10774.8   52798.4   78.4658   53886.6
04/03/2025  03:56:00     8.6403   10770.9   52798.5   78.4698   53886.0
04/03/2025  03:57:00     8.6503   10772.0   52798.5   78.4687   53886.2
04/03/2025  03:58:00     8.6665   10777.8   52798.3   78.4626   53887.1
04/03/2025  03:59:00     8.6464   10778.5   52796.7   78.4615   53885.7
04/03/2025  04:00:00     8.6512   10771.4   52798.2   78.4692   53885.7
04/03/2025  04:01:00     8.6704   10776.1   52796.8   78.4641   53885.3
04/03/2025  04:02:00     8.6480   10779.4   52798.3   78.4610   53887.5
04/03/2025  04:03:00     8.6550   10786.1   52797.1   78.4537   53887.6
04/03/2025  04:04:00     8.6520   10793.1   52796.1   78.4462   53888.0
04/03/2025  04:05:00     8.6452   10795.0   52796.1   78.4442   53888.4
04/03/2025  04:06:00     8.6599   10796.4   52795.3   78.4426   53887.9
04/03/2025  04:07:00     8.6575   10797.5   52795.8   78.4415   53888.6
04/03/2025  04:08:00     8.6520   10795.4   52797.0   78.4440   53889.4
04/03/2025  04:09:00     8.6537   10793.8   52797.1   78.4457   53889.1
04/03/2025  04:10:00     8.6553   10792.1   52798.8   78.4479   53890.5
04/03/2025  04:11:00     8.6664   10794.6   52799.9   78.4455   53892.0
04/03/2025  04:12:00     8.6643   10797.0   52801.1   78.4432   53893.7
04/03/2025  04:13:00     8.6609   10795.7   52801.2   78.4446   53893.6
04/03/2025  04:14:00     8.6607   10791.4   52802.2   78.4493   53893.7
04/03/2025  04:15:00     8.6690   10789.7   52803.8   78.4514   53894.8
04/03/2025  04:16:00     8.6853   10791.1   52804.7   78.4502   53896.1
04/03/2025  04:17:00     8.6800   10793.2   52805.1   78.4480   53896.9
04/03/2025  04:18:00     8.6598   10788.6   52805.3   78.4529   53896.2
04/03/2025  04:19:00     8.6885   10789.2   52805.4   78.4523   53896.4
04/03/2025  04:20:00     8.6798   10792.6   52805.4   78.4488   53897.1
04/03/2025  04:21:00     8.6642   10793.7   52804.5   78.4474   53896.4
04/03/2025  04:22:00     8.6576   10790.6   52803.4   78.4504   53894.7
04/03/2025  04:23:00     8.6560   10789.0   52802.5   78.4519   53893.5
04/03/2025  04:24:00     8.6508   10788.1   52801.3   78.4525   53892.1
04/03/2025  04:25:00     8.6326   10787.7   52800.6   78.4528   53891.3
04/03/2025  04:26:00     8.6361   10789.2   52799.0   78.4509   53890.1
04/03/2025  04:27:00     8.6209   10787.6   52798.6   78.4525   53889.4
04/03/2025  04:28:00     8.5961   10785.1   52797.2   78.4548   53887.5
04/03/2025  04:29:00     8.6026   10779.7   52796.1   78.4602   53885.4
04/03/2025  04:30:00     8.6288   10782.0   52797.8   78.4581   53887.4
04/03/2025  04:31:00     8.6240   10786.8   52800.3   78.4536   53890.8
04/03/2025  04:32:00     8.6233   10786.2   52800.8   78.4544   53891.2
04/03/2025  04:33:00     8.6366   10786.4   52800.1   78.4540   53890.6
04/03/2025  04:34:00     8.6415   10789.8   52801.5   78.4509   53892.7
04/03/2025  04:35:00     8.6347   10791.5   52801.4   78.4490   53892.9
04/03/2025  04:36:00     8.6115   10786.6   52801.1   78.4541   53891.6
04/03/2025  04:37:00     8.6651   10792.4   52802.1   78.4483   53893.8
04/03/2025  04:38:00     8.6382   10799.8   52803.9   78.4409   53897.0
04/03/2025  04:39:00     8.6569   10795.6   52803.5   78.4452   53895.7
04/03/2025  04:40:00     8.6689   10800.3   52803.0   78.4402   53896.2
04/03/2025  04:41:00     8.6144   10797.3   52802.8   78.4433   53895.4
04/03/2025  04:42:00     8.6559   10793.7   52804.6   78.4474   53896.5
04/03/2025  04:43:00     8.6747   10800.7   52806.0   78.4404   53899.3
04/03/2025  04:44:00     8.6589   10805.0   52808.1   78.4364   53902.2
04/03/2025  04:45:00     8.6732   10801.4   52809.5   78.4405   53902.8
04/03/2025  04:46:00     8.6809   10802.6   52809.5   78.4391   53903.1
04/03/2025  04:47:00     8.6788   10806.2   52811.1   78.4358   53905.3
04/03/2025  04:48:00     8.6925   10806.8   52813.8   78.4357   53908.1
04/03/2025  04:49:00     8.7121   10809.0   52815.4   78.4338   53910.1
04/03/2025  04:50:00     8.7240   10810.9   52816.5   78.4320   53911.6
04/03/2025  04:51:00     8.7210   10810.4   52818.2   78.4329   53913.1
04/03/2025  04:52:00     8.7326   10806.8   52817.8   78.4366   53912.1
04/03/2025  04:53:00     8.7413   10804.5   52818.2   78.4391   53911.9
04/03/2025  04:54:00     8.7211   10804.4   52817.6   78.4391   53911.4
04/03/2025  04:55:00     8.7063   10799.7   52815.6   78.4435   53908.5
04/03/2025  04:56:00     8.7222   10793.1   52815.2   78.4503   53906.7
04/03/2025  04:57:00     8.7503   10791.2   52814.1   78.4520   53905.3
04/03/2025  04:58:00     8.7704   10799.5   52814.4   78.4435   53907.2
04/03/2025  04:59:00     8.7430   10811.5   52812.7   78.4306   53907.9
04/03/2025  05:00:00     8.6631   10813.1   52805.9   78.4275   53901.7
04/03/2025  05:01:00     8.6161   10804.2   52799.0   78.4353   53893.1
04/03/2025  05:02:00     8.5972   10797.4   52795.4   78.4417   53888.2
04/03/2025  05:03:00     8.5834   10792.5   52794.1   78.4464   53886.0
04/03/2025  05:04:00     8.5788   10785.4   52793.8   78.4538   53884.3
04/03/2025  05:05:00     8.6056   10782.4   52795.4   78.4572   53885.2
04/03/2025  05:06:00     8.6470   10790.2   52798.7   78.4498   53890.0
04/03/2025  05:07:00     8.6588   10798.0   52800.9   78.4422   53893.7
04/03/2025  05:08:00     8.6388   10796.2   52800.8   78.4440   53893.2
04/03/2025  05:09:00     8.6482   10790.9   52800.7   78.4495   53892.1
04/03/2025  05:10:00     8.6688   10796.6   52801.2   78.4437   53893.7
04/03/2025  05:11:00     8.6520   10801.4   52801.7   78.4388   53895.2
04/03/2025  05:12:00     8.6162   10794.0   52798.5   78.4458   53890.5
04/03/2025  05:13:00     8.6361   10797.4   52797.1   78.4420   53889.9
04/03/2025  05:14:00     8.5965   10798.2   52798.1   78.4413   53891.0
04/03/2025  05:15:00     8.6357   10788.8   52800.6   78.4517   53891.6
04/03/2025  05:16:00     8.6949   10797.6   52804.3   78.4433   53897.0
04/03/2025  05:17:00     8.6764   10808.1   52807.4   78.4330   53902.1
04/03/2025  05:18:00     8.6716   10809.5   52806.3   78.4314   53901.3
04/03/2025  05:19:00     8.6641   10808.6   52805.4   78.4321   53900.3
04/03/2025  05:20:00     8.6529   10804.8   52804.9   78.4360   53899.0
04/03/2025  05:21:00     8.6737   10806.2   52806.1   78.4347   53900.5
04/03/2025  05:22:00     8.6839   10811.8   52807.2   78.4291   53902.7
04/03/2025  05:23:00     8.6777   10811.8   52807.3   78.4292   53902.7
04/03/2025  05:24:00     8.6591   10811.9   52805.4   78.4286   53900.9
04/03/2025  05:25:00     8.6401   10810.4   52803.9   78.4298   53899.1
04/03/2025  05:26:00     8.6144   10809.4   52803.1   78.4308   53898.1
04/03/2025  05:27:00     8.5987   10802.6   52801.6   78.4375   53895.3
04/03/2025  05:28:00     8.6100   10796.7   52802.4   78.4438   53894.9
04/03/2025  05:29:00     8.6383   10796.5   52805.4   78.4447   53897.8
04/03/2025  05:30:00     8.6567   10799.9   52808.3   78.4417   53901.3
04/03/2025  05:31:00     8.6545   10801.8   52810.0   78.4401   53903.4
04/03/2025  05:32:00     8.6599   10799.4   52811.0   78.4428   53903.9
04/03/2025  05:33:00     8.6874   10800.2   52812.7   78.4424   53905.8
04/03/2025  05:34:00     8.6917   10804.3   52813.9   78.4383   53907.7
04/03/2025  05:35:00     8.6910   10805.3   52814.4   78.4374   53908.4
04/03/2025  05:36:00     8.6968   10806.1   52813.8   78.4365   53908.0
04/03/2025  05:37:00     8.6987   10810.3   52813.7   78.4320   53908.7
04/03/2025  05:38:00     8.6854   10813.5   52812.7   78.4285   53908.4
04/03/2025  05:39:00     8.6561   10808.2   52811.4   78.4338   53906.0
04/03/2025  05:40:00     8.6526   10802.5   52811.0   78.4397   53904.5
04/03/2025  05:41:00     8.6552   10804.4   52810.6   78.4375   53904.5
04/03/2025  05:42:00     8.6406   10806.5   52810.0   78.4352   53904.4
04/03/2025  05:43:00     8.6454   10804.5   52809.8   78.4372   53903.7
04/03/2025  05:44:00     8.6689   10807.0   52810.7   78.4349   53905.1
04/03/2025  05:45:00     8.6378   10809.7   52808.7   78.4316   53903.7
04/03/2025  05:46:00     8.6076   10808.0   52807.3   78.4331   53902.0
04/03/2025  05:47:00     8.6117   10804.9   52805.9   78.4360   53900.0
04/03/2025  05:48:00     8.6060   10805.4   52805.9   78.4355   53900.0
04/03/2025  05:49:00     8.5933   10804.3   52806.2   78.4367   53900.1
04/03/2025  05:50:00     8.5978   10802.9   52807.0   78.4384   53900.7
04/03/2025  05:51:00     8.6074   10800.2   52808.3   78.4414   53901.4
04/03/2025  05:52:00     8.6243   10800.7   52810.7   78.4414   53903.8
04/03/2025  05:53:00     8.6423   10803.3   52813.6   78.4394   53907.2
04/03/2025  05:54:00     8.6480   10802.4   52815.9   78.4408   53909.3
04/03/2025  05:55:00     8.6437   10801.9   52816.7   78.4414   53910.0
04/03/2025  05:56:00     8.6521   10802.6   52818.2   78.4411   53911.6
04/03/2025  05:57:00     8.6624   10803.3   52819.6   78.4406   53913.1
04/03/2025  05:58:00     8.6666   10802.6   52821.9   78.4419   53915.1
04/03/2025  05:59:00     8.6654   10802.6   52821.9   78.4418   53915.2
04/03/2025  06:00:00     8.6578   10801.6   52821.5   78.4428   53914.6
04/03/2025  06:01:00     8.6696   10800.3   52823.8   78.4446   53916.6
