Magnetometer Longyearbyen
Lat: 78.20  Lon: 15.83
Quiet mean Dec: 6.9371
Quiet mean Inc: 82.7579
Quiet mean Tot: 55240.92
DD/MM/YYYY  HH:MM:SS     Dec      Horiz     Vert      Incl      Total
03/03/2025  00:07:20     6.8721    6967.9   54798.0   82.7534   55239.2
03/03/2025  00:07:30     6.8641    6967.9   54797.7   82.7534   55239.0
03/03/2025  00:07:40     6.8621    6968.1   54797.0   82.7530   55238.3
03/03/2025  00:07:50     6.8561    6968.4   54796.8   82.7527   55238.1
03/03/2025  00:08:00     6.8502    6968.9   54796.5   82.7522   55237.9
03/03/2025  00:08:10     6.8421    6968.4   54796.0   82.7526   55237.3
03/03/2025  00:08:20     6.8320    6967.9   54795.0   82.7529   55236.3
03/03/2025  00:08:30     6.8260    6968.2   54794.8   82.7527   55236.1
03/03/2025  00:08:40     6.8219    6967.7   54794.3   82.7531   55235.5
03/03/2025  00:08:50     6.8179    6967.7   54793.8   82.7530   55235.1
03/03/2025  00:09:00     6.8158    6967.2   54793.3   82.7535   55234.5
03/03/2025  00:09:10     6.8118    6967.5   54793.3   82.7532   55234.5
03/03/2025  00:09:20     6.8078    6967.3   54792.8   82.7534   55234.0
03/03/2025  00:09:30     6.8038    6967.5   54792.4   82.7531   55233.6
03/03/2025  00:09:40     6.8018    6967.7   54792.4   82.7528   55233.6
03/03/2025  00:09:50     6.7978    6967.5   54791.9   82.7530   55233.1
03/03/2025  00:10:00     6.7958    6967.5   54791.4   82.7529   55232.6
03/03/2025  00:10:10     6.7938    6967.3   54790.6   82.7531   55231.9
03/03/2025  00:10:20     6.7937    6967.0   54790.9   82.7533   55232.1
03/03/2025  00:10:30     6.7937    6967.0   54790.9   82.7533   55232.1
03/03/2025  00:10:40     6.7957    6967.0   54790.6   82.7533   55231.8
03/03/2025  00:10:50     6.7917    6967.0   54790.6   82.7533   55231.8
03/03/2025  00:11:00     6.7958    6967.3   54790.6   82.7531   55231.9
03/03/2025  00:11:10     6.7998    6967.5   54790.9   82.7529   55232.1
03/03/2025  00:11:20     6.8018    6967.5   54791.1   82.7529   55232.4
03/03/2025  00:11:30     6.8039    6968.2   54791.4   82.7522   55232.7
03/03/2025  00:11:40     6.8019    6968.2   54791.9   82.7522   55233.2
03/03/2025  00:11:50     6.8039    6968.2   54792.6   82.7523   55233.9
03/03/2025  00:12:00     6.8059    6968.2   54792.8   82.7524   55234.2
03/03/2025  00:12:10     6.8079    6968.0   54793.3   82.7527   55234.6
03/03/2025  00:12:20     6.8098    6967.5   54793.6   82.7532   55234.8
03/03/2025  00:12:30     6.8138    6967.2   54793.8   82.7535   55235.0
03/03/2025  00:12:40     6.8158    6966.7   54794.3   82.7541   55235.4
03/03/2025  00:12:50     6.8137    6966.0   54795.0   82.7549   55236.1
03/03/2025  00:13:00     6.8156    6965.3   54795.5   82.7557   55236.4
03/03/2025  00:13:10     6.8155    6964.1   54796.0   82.7571   55236.8
03/03/2025  00:13:20     6.8194    6963.6   54796.5   82.7576   55237.2
03/03/2025  00:13:30     6.8234    6963.3   54797.2   82.7580   55237.9
03/03/2025  00:13:40     6.8254    6963.3   54798.0   82.7581   55238.6
03/03/2025  00:13:50     6.8295    6963.3   54798.7   82.7582   55239.3
03/03/2025  00:14:00     6.8355    6963.3   54799.7   82.7583   55240.3
03/03/2025  00:14:10     6.8435    6963.3   54800.2   82.7584   55240.8
03/03/2025  00:14:20     6.8495    6963.3   54800.9   82.7585   55241.5
03/03/2025  00:14:30     6.8536    6963.5   54801.6   82.7584   55242.3
03/03/2025  00:14:40     6.8536    6964.0   54802.4   82.7580   55243.1
03/03/2025  00:14:50     6.8557    6964.2   54803.1   82.7578   55243.8
03/03/2025  00:15:00     6.8597    6964.2   54803.6   82.7579   55244.3
03/03/2025  00:15:10     6.8577    6964.0   54803.8   82.7582   55244.5
03/03/2025  00:15:20     6.8556    6963.8   54803.8   82.7584   55244.5
03/03/2025  00:15:30     6.8577    6964.0   54804.3   82.7582   55245.0
03/03/2025  00:15:40     6.8576    6963.8   54804.6   82.7585   55245.2
03/03/2025  00:15:50     6.8516    6963.5   54804.3   82.7587   55244.9
03/03/2025  00:16:00     6.8495    6963.3   54804.6   82.7590   55245.2
03/03/2025  00:16:10     6.8515    6963.3   54804.6   82.7590   55245.2
03/03/2025  00:16:20     6.8535    6963.0   54804.3   82.7592   55244.9
03/03/2025  00:16:30     6.8515    6962.5   54804.6   82.7598   55245.1
03/03/2025  00:16:40     6.8474    6962.3   54804.3   82.7600   55244.8
03/03/2025  00:16:50     6.8454    6961.8   54804.3   82.7605   55244.7
03/03/2025  00:17:00     6.8413    6961.3   54804.3   82.7610   55244.7
03/03/2025  00:17:10     6.8413    6961.1   54804.3   82.7612   55244.6
03/03/2025  00:17:20     6.8432    6960.8   54804.3   82.7615   55244.6
03/03/2025  00:17:30     6.8412    6960.8   54804.3   82.7615   55244.6
03/03/2025  00:17:40     6.8472    6960.6   54804.3   82.7617   55244.6
03/03/2025  00:17:50     6.8473    6961.1   54804.3   82.7612   55244.6
03/03/2025  00:18:00     6.8452    6960.6   54804.1   82.7617   55244.3
03/03/2025  00:18:10     6.8432    6960.4   54804.3   82.7620   55244.5
03/03/2025  00:18:20     6.8452    6960.1   54804.1   82.7622   55244.3
03/03/2025  00:18:30     6.8432    6960.1   54804.1   82.7622   55244.3
03/03/2025  00:18:40     6.8452    6960.1   54804.1   82.7622   55244.3
03/03/2025  00:18:50     6.8432    6960.1   54804.1   82.7622   55244.3
03/03/2025  00:19:00     6.8431    6959.6   54804.1   82.7627   55244.2
03/03/2025  00:19:10     6.8511    6959.4   54804.1   82.7630   55244.2
03/03/2025  00:19:20     6.8592    6959.8   54804.3   82.7625   55244.5
03/03/2025  00:19:30     6.8653    6960.1   54804.3   82.7623   55244.5
03/03/2025  00:19:40     6.8693    6960.3   54804.8   82.7621   55245.0
03/03/2025  00:19:50     6.8733    6960.3   54805.5   82.7622   55245.8
03/03/2025  00:20:00     6.8774    6960.8   54805.8   82.7617   55246.1
03/03/2025  00:20:10     6.8815    6961.5   54806.0   82.7610   55246.4
03/03/2025  00:20:20     6.8836    6962.0   54806.5   82.7606   55246.9
03/03/2025  00:20:30     6.8856    6962.2   54806.8   82.7603   55247.2
03/03/2025  00:20:40     6.8876    6962.5   54807.0   82.7601   55247.5
03/03/2025  00:20:50     6.8896    6962.2   54807.2   82.7604   55247.7
03/03/2025  00:21:00     6.8916    6962.2   54807.5   82.7605   55247.9
03/03/2025  00:21:10     6.8956    6962.2   54807.7   82.7605   55248.2
03/03/2025  00:21:20     6.8977    6962.5   54807.7   82.7602   55248.2
03/03/2025  00:21:30     6.9017    6962.2   54808.2   82.7606   55248.7
03/03/2025  00:21:40     6.9057    6962.2   54808.2   82.7606   55248.7
03/03/2025  00:21:50     6.9077    6962.0   54808.5   82.7609   55248.9
03/03/2025  00:22:00     6.9076    6961.5   54808.2   82.7613   55248.6
03/03/2025  00:22:10     6.9076    6961.7   54808.5   82.7611   55248.8
03/03/2025  00:22:20     6.9076    6961.7   54808.2   82.7611   55248.6
03/03/2025  00:22:30     6.9056    6961.2   54808.5   82.7616   55248.8
03/03/2025  00:22:40     6.9075    6960.7   54808.2   82.7621   55248.5
03/03/2025  00:22:50     6.9075    6960.5   54808.0   82.7623   55248.2
03/03/2025  00:23:00     6.9095    6960.5   54808.2   82.7623   55248.4
03/03/2025  00:23:10     6.9116    6960.7   54808.2   82.7621   55248.5
03/03/2025  00:23:20     6.9116    6961.0   54808.5   82.7619   55248.7
03/03/2025  00:23:30     6.9116    6961.0   54808.0   82.7618   55248.3
03/03/2025  00:23:40     6.9136    6961.0   54808.2   82.7618   55248.5
03/03/2025  00:23:50     6.9096    6960.7   54808.5   82.7621   55248.7
03/03/2025  00:24:00     6.9096    6960.7   54808.7   82.7621   55249.0
03/03/2025  00:24:10     6.9116    6960.7   54809.0   82.7622   55249.2
03/03/2025  00:24:20     6.9156    6961.2   54809.2   82.7617   55249.5
03/03/2025  00:24:30     6.9176    6961.2   54809.2   82.7617   55249.5
03/03/2025  00:24:40     6.9156    6961.2   54809.2   82.7617   55249.5
03/03/2025  00:24:50     6.9136    6960.7   54809.4   82.7622   55249.7
03/03/2025  00:25:00     6.9136    6960.5   54809.4   82.7625   55249.6
03/03/2025  00:25:10     6.9115    6960.2   54809.7   82.7628   55249.9
03/03/2025  00:25:20     6.9115    6960.2   54809.9   82.7628   55250.1
03/03/2025  00:25:30     6.9075    6960.3   54810.2   82.7628   55250.3
03/03/2025  00:25:40     6.9095    6960.3   54810.2   82.7628   55250.3
03/03/2025  00:25:50     6.9075    6960.3   54810.2   82.7628   55250.3
03/03/2025  00:26:00     6.9055    6960.5   54810.4   82.7626   55250.6
03/03/2025  00:26:10     6.9035    6960.3   54810.2   82.7628   55250.3
03/03/2025  00:26:20     6.9035    6960.5   54810.4   82.7626   55250.6
03/03/2025  00:26:30     6.8974    6960.0   54810.4   82.7631   55250.6
03/03/2025  00:26:40     6.8974    6960.0   54810.7   82.7631   55250.8
03/03/2025  00:26:50     6.8954    6959.8   54810.4   82.7634   55250.5
03/03/2025  00:27:00     6.8913    6959.5   54809.9   82.7635   55250.0
03/03/2025  00:27:10     6.8913    6959.5   54809.9   82.7635   55250.0
03/03/2025  00:27:20     6.8913    6959.5   54809.7   82.7635   55249.8
03/03/2025  00:27:30     6.8873    6959.1   54809.7   82.7640   55249.7
03/03/2025  00:27:40     6.8833    6959.1   54809.4   82.7640   55249.5
03/03/2025  00:27:50     6.8853    6959.3   54809.2   82.7637   55249.3
03/03/2025  00:28:00     6.8832    6958.8   54808.7   82.7641   55248.7
03/03/2025  00:28:10     6.8812    6958.6   54808.7   82.7644   55248.7
03/03/2025  00:28:20     6.8832    6958.1   54808.2   82.7648   55248.1
03/03/2025  00:28:30     6.8831    6957.9   54808.0   82.7650   55247.9
03/03/2025  00:28:40     6.8851    6957.6   54808.0   82.7653   55247.8
03/03/2025  00:28:50     6.8871    6957.1   54808.0   82.7658   55247.8
03/03/2025  00:29:00     6.8831    6957.1   54807.7   82.7657   55247.5
03/03/2025  00:29:10     6.8790    6957.1   54807.2   82.7657   55247.0
03/03/2025  00:29:20     6.8730    6957.4   54807.2   82.7654   55247.1
03/03/2025  00:29:30     6.8730    6956.9   54807.0   82.7659   55246.8
03/03/2025  00:29:40     6.8729    6956.4   54807.2   82.7664   55247.0
03/03/2025  00:29:50     6.8709    6956.2   54807.0   82.7666   55246.7
03/03/2025  00:30:00     6.8708    6955.4   54806.8   82.7674   55246.3
03/03/2025  00:30:10     6.8688    6955.2   54806.8   82.7676   55246.3
03/03/2025  00:30:20     6.8687    6954.9   54806.8   82.7679   55246.3
03/03/2025  00:30:30     6.8687    6954.5   54806.8   82.7684   55246.2
03/03/2025  00:30:40     6.8727    6954.4   54807.0   82.7684   55246.5
03/03/2025  00:30:50     6.8727    6954.4   54807.2   82.7684   55246.7
03/03/2025  00:31:00     6.8727    6954.4   54807.5   82.7685   55247.0
03/03/2025  00:31:10     6.8767    6954.4   54807.7   82.7685   55247.2
03/03/2025  00:31:20     6.8768    6954.7   54808.0   82.7683   55247.5
03/03/2025  00:31:30     6.8767    6954.2   54808.2   82.7688   55247.6
03/03/2025  00:31:40     6.8807    6954.2   54808.5   82.7689   55247.9
03/03/2025  00:31:50     6.8847    6953.7   54808.5   82.7694   55247.8
03/03/2025  00:32:00     6.8847    6953.7   54809.0   82.7694   55248.3
03/03/2025  00:32:10     6.8867    6953.5   54809.2   82.7697   55248.5
03/03/2025  00:32:20     6.8887    6953.2   54809.7   82.7700   55249.0
03/03/2025  00:32:30     6.8906    6952.7   54809.7   82.7705   55248.9
03/03/2025  00:32:40     6.9007    6952.5   54809.7   82.7708   55248.9
03/03/2025  00:32:50     6.9067    6952.4   54810.2   82.7709   55249.4
03/03/2025  00:33:00     6.9107    6952.4   54810.7   82.7709   55249.8
03/03/2025  00:33:10     6.9167    6952.2   54810.9   82.7712   55250.1
03/03/2025  00:33:20     6.9228    6952.4   54811.6   82.7711   55250.8
03/03/2025  00:33:30     6.9269    6952.7   54812.1   82.7709   55251.3
03/03/2025  00:33:40     6.9309    6953.1   54812.9   82.7705   55252.1
03/03/2025  00:33:50     6.9369    6952.9   54813.4   82.7708   55252.6
03/03/2025  00:34:00     6.9409    6952.6   54813.8   82.7712   55253.0
03/03/2025  00:34:10     6.9489    6952.1   54813.8   82.7717   55253.0
03/03/2025  00:34:20     6.9549    6951.6   54814.6   82.7723   55253.6
03/03/2025  00:34:30     6.9630    6951.4   54815.1   82.7726   55254.1
03/03/2025  00:34:40     6.9750    6951.6   54815.5   82.7724   55254.6
03/03/2025  00:34:50     6.9831    6951.6   54815.5   82.7724   55254.6
03/03/2025  00:35:00     6.9851    6951.8   54816.0   82.7723   55255.1
03/03/2025  00:35:10     6.9871    6951.8   54816.8   82.7724   55255.8
03/03/2025  00:35:20     6.9891    6951.6   54817.3   82.7727   55256.3
03/03/2025  00:35:30     6.9932    6951.6   54817.5   82.7727   55256.5
03/03/2025  00:35:40     6.9931    6951.3   54817.7   82.7730   55256.7
03/03/2025  00:35:50     6.9931    6951.1   54818.0   82.7733   55256.9
03/03/2025  00:36:00     6.9971    6951.1   54818.0   82.7733   55256.9
03/03/2025  00:36:10     7.0032    6951.1   54818.5   82.7734   55257.4
03/03/2025  00:36:20     7.0072    6951.1   54818.5   82.7734   55257.4
03/03/2025  00:36:30     7.0092    6951.1   54818.5   82.7734   55257.4
03/03/2025  00:36:40     7.0092    6951.1   54818.2   82.7733   55257.2
03/03/2025  00:36:50     7.0092    6950.8   54818.7   82.7736   55257.6
03/03/2025  00:37:00     7.0112    6951.1   54818.7   82.7734   55257.7
03/03/2025  00:37:10     7.0113    6951.8   54818.7   82.7726   55257.8
03/03/2025  00:37:20     7.0073    6951.8   54819.0   82.7727   55258.0
03/03/2025  00:37:30     7.0012    6951.8   54819.2   82.7727   55258.2
03/03/2025  00:37:40     6.9992    6951.8   54819.7   82.7728   55258.7
03/03/2025  00:37:50     6.9932    6952.1   54819.7   82.7725   55258.8
03/03/2025  00:38:00     6.9872    6952.1   54819.5   82.7725   55258.5
03/03/2025  00:38:10     6.9811    6952.1   54819.2   82.7724   55258.3
03/03/2025  00:38:20     6.9791    6951.4   54819.0   82.7731   55257.9
03/03/2025  00:38:30     6.9770    6951.1   54819.2   82.7734   55258.2
03/03/2025  00:38:40     6.9790    6951.1   54819.0   82.7734   55257.9
03/03/2025  00:38:50     6.9770    6950.9   54818.7   82.7736   55257.6
03/03/2025  00:39:00     6.9770    6950.9   54818.7   82.7736   55257.6
03/03/2025  00:39:10     6.9770    6950.6   54818.5   82.7738   55257.4
03/03/2025  00:39:20     6.9770    6950.4   54818.5   82.7741   55257.3
03/03/2025  00:39:30     6.9750    6950.6   54818.5   82.7738   55257.4
03/03/2025  00:39:40     6.9770    6950.4   54818.2   82.7740   55257.1
03/03/2025  00:39:50     6.9790    6950.6   54818.2   82.7738   55257.1
03/03/2025  00:40:00     6.9831    6951.1   54818.2   82.7733   55257.2
03/03/2025  00:40:10     6.9811    6951.4   54818.2   82.7730   55257.2
03/03/2025  00:40:20     6.9811    6951.4   54818.2   82.7730   55257.2
03/03/2025  00:40:30     6.9851    6951.6   54818.2   82.7728   55257.2
03/03/2025  00:40:40     6.9871    6951.8   54818.5   82.7726   55257.5
03/03/2025  00:40:50     6.9912    6952.1   54818.5   82.7723   55257.6
03/03/2025  00:41:00     6.9953    6952.6   54818.2   82.7718   55257.4
03/03/2025  00:41:10     6.9993    6953.0   54818.5   82.7713   55257.7
03/03/2025  00:41:20     7.0014    6953.5   54819.0   82.7709   55258.2
03/03/2025  00:41:30     7.0034    6954.0   54819.2   82.7704   55258.5
03/03/2025  00:41:40     7.0075    6954.0   54819.2   82.7704   55258.5
03/03/2025  00:41:50     7.0075    6954.3   54819.5   82.7702   55258.8
03/03/2025  00:42:00     7.0156    6954.7   54819.7   82.7698   55259.1
03/03/2025  00:42:10     7.0156    6955.7   54819.7   82.7688   55259.2
03/03/2025  00:42:20     7.0197    6956.2   54820.2   82.7683   55259.8
03/03/2025  00:42:30     7.0238    6956.9   54820.2   82.7676   55259.9
03/03/2025  00:42:40     7.0258    6957.4   54820.4   82.7671   55260.2
03/03/2025  00:42:50     7.0340    6958.4   54820.9   82.7662   55260.8
03/03/2025  00:43:00     7.0360    6958.6   54821.2   82.7660   55261.0
03/03/2025  00:43:10     7.0360    6959.1   54821.4   82.7655   55261.3
03/03/2025  00:43:20     7.0320    6959.1   54821.4   82.7655   55261.3
03/03/2025  00:43:30     7.0320    6959.4   54821.7   82.7653   55261.6
03/03/2025  00:43:40     7.0340    6959.4   54821.9   82.7653   55261.9
03/03/2025  00:43:50     7.0321    6959.8   54821.9   82.7648   55261.9
03/03/2025  00:44:00     7.0301    6960.1   54821.9   82.7645   55262.0
03/03/2025  00:44:10     7.0281    6960.3   54821.9   82.7643   55262.0
03/03/2025  00:44:20     7.0261    6960.8   54821.9   82.7638   55262.0
03/03/2025  00:44:30     7.0282    6961.6   54822.1   82.7631   55262.4
03/03/2025  00:44:40     7.0222    6961.8   54821.7   82.7627   55261.9
03/03/2025  00:44:50     7.0201    6961.3   54821.7   82.7632   55261.9
03/03/2025  00:45:00     7.0181    6961.1   54821.2   82.7634   55261.3
03/03/2025  00:45:10     7.0161    6960.8   54820.4   82.7636   55260.6
03/03/2025  00:45:20     7.0181    6960.8   54820.2   82.7635   55260.3
03/03/2025  00:45:30     7.0181    6961.1   54819.9   82.7633   55260.1
03/03/2025  00:45:40     7.0182    6961.6   54819.7   82.7627   55260.0
03/03/2025  00:45:50     7.0162    6961.8   54819.7   82.7625   55260.0
03/03/2025  00:46:00     7.0102    6962.3   54819.7   82.7620   55260.1
03/03/2025  00:46:10     7.0041    6962.1   54819.5   82.7622   55259.8
03/03/2025  00:46:20     7.0001    6961.8   54818.7   82.7623   55259.0
03/03/2025  00:46:30     6.9980    6961.4   54818.2   82.7628   55258.5
03/03/2025  00:46:40     6.9980    6960.4   54818.0   82.7637   55258.1
03/03/2025  00:46:50     6.9959    6959.6   54817.7   82.7645   55257.8
03/03/2025  00:47:00     6.9979    6959.6   54817.7   82.7645   55257.8
03/03/2025  00:47:10     6.9979    6959.6   54817.5   82.7644   55257.5
03/03/2025  00:47:20     6.9959    6959.6   54817.3   82.7644   55257.3
03/03/2025  00:47:30     6.9959    6959.6   54817.5   82.7644   55257.5
03/03/2025  00:47:40     6.9979    6959.6   54817.5   82.7644   55257.5
03/03/2025  00:47:50     6.9959    6959.4   54817.7   82.7647   55257.7
03/03/2025  00:48:00     6.9919    6959.7   54817.7   82.7644   55257.8
03/03/2025  00:48:10     6.9878    6959.2   54817.7   82.7649   55257.7
03/03/2025  00:48:20     6.9857    6958.7   54817.5   82.7654   55257.4
03/03/2025  00:48:30     6.9857    6957.7   54817.5   82.7664   55257.3
03/03/2025  00:48:40     6.9896    6957.0   54817.3   82.7671   55257.0
03/03/2025  00:48:50     6.9936    6956.7   54817.0   82.7674   55256.7
03/03/2025  00:49:00     6.9937    6957.2   54817.0   82.7669   55256.7
03/03/2025  00:49:10     6.9896    6957.2   54817.3   82.7669   55257.0
03/03/2025  00:49:20     6.9896    6957.2   54817.3   82.7669   55257.0
03/03/2025  00:49:30     6.9896    6956.5   54817.3   82.7676   55256.9
03/03/2025  00:49:40     6.9936    6956.7   54817.0   82.7674   55256.7
03/03/2025  00:49:50     6.9956    6957.0   54817.3   82.7672   55257.0
03/03/2025  00:50:00     6.9957    6957.2   54817.3   82.7669   55257.0
03/03/2025  00:50:10     6.9997    6957.4   54817.7   82.7667   55257.5
03/03/2025  00:50:20     6.9997    6957.7   54817.7   82.7665   55257.5
03/03/2025  00:50:30     7.0018    6957.9   54817.7   82.7662   55257.6
03/03/2025  00:50:40     6.9997    6957.9   54818.0   82.7663   55257.8
03/03/2025  00:50:50     6.9998    6958.2   54818.0   82.7660   55257.8
03/03/2025  00:51:00     6.9957    6957.9   54818.0   82.7662   55257.8
03/03/2025  00:51:10     6.9997    6957.7   54818.0   82.7665   55257.8
03/03/2025  00:51:20     6.9997    6957.9   54817.7   82.7662   55257.6
03/03/2025  00:51:30     7.0018    6958.4   54818.0   82.7658   55257.9
03/03/2025  00:51:40     7.0099    6958.9   54818.0   82.7653   55257.9
03/03/2025  00:51:50     7.0179    6959.1   54817.7   82.7650   55257.7
03/03/2025  00:52:00     7.0200    6959.4   54818.0   82.7648   55258.0
03/03/2025  00:52:10     7.0220    6959.6   54818.0   82.7645   55258.0
03/03/2025  00:52:20     7.0240    6959.9   54818.0   82.7643   55258.0
03/03/2025  00:52:30     7.0200    6959.4   54818.0   82.7648   55258.0
03/03/2025  00:52:40     7.0240    6959.4   54817.7   82.7647   55257.7
03/03/2025  00:52:50     7.0260    6958.9   54817.5   82.7652   55257.4
03/03/2025  00:53:00     7.0300    6958.9   54817.3   82.7652   55257.2
03/03/2025  00:53:10     7.0280    6958.6   54817.0   82.7654   55256.9
03/03/2025  00:53:20     7.0300    6958.9   54817.0   82.7652   55257.0
03/03/2025  00:53:30     7.0300    6958.9   54816.8   82.7651   55256.7
03/03/2025  00:53:40     7.0319    6958.1   54816.5   82.7658   55256.4
03/03/2025  00:53:50     7.0420    6958.1   54816.3   82.7658   55256.1
03/03/2025  00:54:00     7.0481    6959.1   54816.3   82.7648   55256.3
03/03/2025  00:54:10     7.0522    6959.8   54816.3   82.7641   55256.3
03/03/2025  00:54:20     7.0482    6960.8   54816.5   82.7631   55256.7
03/03/2025  00:54:30     7.0422    6960.8   54816.5   82.7631   55256.7
03/03/2025  00:54:40     7.0402    6960.8   54816.3   82.7631   55256.5
03/03/2025  00:54:50     7.0402    6960.8   54816.0   82.7630   55256.2
03/03/2025  00:55:00     7.0422    6960.8   54815.3   82.7629   55255.5
03/03/2025  00:55:10     7.0483    6961.3   54814.8   82.7624   55255.1
03/03/2025  00:55:20     7.0524    6962.3   54815.1   82.7614   55255.4
03/03/2025  00:55:30     7.0484    6963.0   54815.1   82.7607   55255.5
03/03/2025  00:55:40     7.0484    6962.8   54815.1   82.7609   55255.5
03/03/2025  00:55:50     7.0484    6963.0   54815.1   82.7607   55255.5
03/03/2025  00:56:00     7.0464    6962.5   54814.6   82.7611   55255.0
03/03/2025  00:56:10     7.0463    6962.3   54814.3   82.7613   55254.7
03/03/2025  00:56:20     7.0483    6962.0   54814.1   82.7615   55254.4
03/03/2025  00:56:30     7.0483    6961.8   54814.1   82.7618   55254.4
03/03/2025  00:56:40     7.0503    6961.8   54814.1   82.7618   55254.4
03/03/2025  00:56:50     7.0543    6961.3   54814.3   82.7623   55254.6
03/03/2025  00:57:00     7.0623    6961.0   54814.6   82.7626   55254.8
03/03/2025  00:57:10     7.0643    6960.5   54814.8   82.7632   55255.0
03/03/2025  00:57:20     7.0703    6960.0   54814.6   82.7636   55254.7
03/03/2025  00:57:30     7.0683    6959.8   54814.8   82.7639   55254.9
03/03/2025  00:57:40     7.0682    6959.3   54814.6   82.7644   55254.6
03/03/2025  00:57:50     7.0662    6958.8   54814.6   82.7649   55254.5
03/03/2025  00:58:00     7.0621    6958.1   54814.8   82.7657   55254.7
03/03/2025  00:58:10     7.0621    6957.9   54814.6   82.7659   55254.4
03/03/2025  00:58:20     7.0620    6957.6   54814.6   82.7661   55254.4
03/03/2025  00:58:30     7.0620    6957.6   54814.6   82.7661   55254.4
03/03/2025  00:58:40     7.0601    6957.9   54814.6   82.7659   55254.4
03/03/2025  00:58:50     7.0580    6957.6   54815.1   82.7662   55254.9
03/03/2025  00:59:00     7.0560    6957.6   54815.3   82.7662   55255.1
03/03/2025  00:59:10     7.0540    6957.4   54815.3   82.7665   55255.1
03/03/2025  00:59:20     7.0499    6957.1   54815.1   82.7667   55254.8
03/03/2025  00:59:30     7.0499    6956.6   54814.8   82.7672   55254.5
03/03/2025  00:59:40     7.0499    6956.6   54814.8   82.7672   55254.5
03/03/2025  00:59:50     7.0479    6956.2   54814.6   82.7676   55254.2
03/03/2025  01:00:00     7.0479    6956.7   54814.8   82.7672   55254.5
03/03/2025  01:00:10     7.0479    6956.9   54815.3   82.7670   55255.0
