Magnetometer Tromso
Lat: 69.6617  Lon: 18.9400
Quiet mean Dec: 8.5995
Quiet mean Inc: 78.4534
Quiet mean Tot: 53927.27
DD/MM/YYYY  HH:MM:SS     Dec      Horiz     Vert      Incl      Total
03/03/2025  00:06:30     8.6155   10776.4   52821.2   78.4690   53909.2
03/03/2025  00:06:40     8.6162   10775.6   52821.6   78.4699   53909.5
03/03/2025  00:06:50     8.6163   10774.9   52821.9   78.4707   53909.6
03/03/2025  00:07:00     8.6171   10774.3   52822.1   78.4713   53909.7
03/03/2025  00:07:10     8.6191   10773.9   52822.1   78.4717   53909.6
03/03/2025  00:07:20     8.6185   10773.5   52822.3   78.4722   53909.7
03/03/2025  00:07:30     8.6185   10773.4   52822.5   78.4724   53910.0
03/03/2025  00:07:40     8.6191   10773.5   52822.8   78.4724   53910.2
03/03/2025  00:07:50     8.6204   10773.6   52822.9   78.4722   53910.4
03/03/2025  00:08:00     8.6230   10773.4   52823.0   78.4725   53910.5
03/03/2025  00:08:10     8.6244   10772.8   52823.0   78.4731   53910.4
03/03/2025  00:08:20     8.6238   10772.4   52823.0   78.4735   53910.2
03/03/2025  00:08:30     8.6239   10772.2   52823.3   78.4738   53910.5
03/03/2025  00:08:40     8.6245   10772.1   52823.2   78.4739   53910.4
03/03/2025  00:08:50     8.6246   10772.0   52823.3   78.4740   53910.5
03/03/2025  00:09:00     8.6253   10771.7   52823.5   78.4744   53910.6
03/03/2025  00:09:10     8.6253   10771.1   52823.6   78.4750   53910.6
03/03/2025  00:09:20     8.6235   10770.4   52823.8   78.4757   53910.6
03/03/2025  00:09:30     8.6235   10770.2   52824.2   78.4761   53911.0
03/03/2025  00:09:40     8.6229   10770.2   52824.2   78.4761   53911.0
03/03/2025  00:09:50     8.6229   10770.2   52824.6   78.4761   53911.3
03/03/2025  00:10:00     8.6216   10770.3   52824.9   78.4761   53911.7
03/03/2025  00:10:10     8.6202   10770.7   52825.1   78.4757   53911.9
03/03/2025  00:10:20     8.6220   10771.4   52825.2   78.4751   53912.2
03/03/2025  00:10:30     8.6239   10771.9   52825.6   78.4745   53912.7
03/03/2025  00:10:40     8.6252   10772.2   52825.8   78.4743   53912.9
03/03/2025  00:10:50     8.6278   10772.2   52826.0   78.4744   53913.2
03/03/2025  00:11:00     8.6292   10771.6   52826.2   78.4750   53913.2
03/03/2025  00:11:10     8.6273   10771.0   52826.3   78.4757   53913.2
03/03/2025  00:11:20     8.6280   10770.4   52826.6   78.4763   53913.4
03/03/2025  00:11:30     8.6313   10770.5   52827.0   78.4763   53913.8
03/03/2025  00:11:40     8.6332   10770.9   52827.6   78.4760   53914.4
03/03/2025  00:11:50     8.6364   10771.0   52827.9   78.4760   53914.8
03/03/2025  00:12:00     8.6383   10771.3   52828.2   78.4757   53915.1
03/03/2025  00:12:10     8.6396   10771.5   52828.7   78.4756   53915.6
03/03/2025  00:12:20     8.6414   10772.1   52828.8   78.4751   53915.9
03/03/2025  00:12:30     8.6439   10772.8   52828.7   78.4743   53915.9
03/03/2025  00:12:40     8.6432   10773.2   52828.8   78.4739   53916.1
03/03/2025  00:12:50     8.6425   10773.5   52828.4   78.4735   53915.7
03/03/2025  00:13:00     8.6418   10773.7   52828.2   78.4733   53915.6
03/03/2025  00:13:10     8.6425   10773.8   52828.0   78.4731   53915.4
03/03/2025  00:13:20     8.6425   10773.7   52827.6   78.4731   53915.0
03/03/2025  00:13:30     8.6413   10773.1   52827.2   78.4737   53914.5
03/03/2025  00:13:40     8.6394   10772.3   52826.8   78.4744   53913.9
03/03/2025  00:13:50     8.6389   10771.6   52826.5   78.4751   53913.6
03/03/2025  00:14:00     8.6402   10771.3   52826.4   78.4753   53913.3
03/03/2025  00:14:10     8.6441   10771.3   52826.1   78.4753   53913.1
03/03/2025  00:14:20     8.6455   10770.8   52826.1   78.4758   53912.9
03/03/2025  00:14:30     8.6450   10770.0   52826.1   78.4766   53912.8
03/03/2025  00:14:40     8.6444   10769.4   52825.9   78.4773   53912.5
03/03/2025  00:14:50     8.6451   10769.3   52825.9   78.4774   53912.5
03/03/2025  00:15:00     8.6464   10769.0   52826.0   78.4777   53912.5
03/03/2025  00:15:10     8.6458   10769.0   52826.0   78.4777   53912.5
03/03/2025  00:15:20     8.6458   10768.9   52826.1   78.4778   53912.6
03/03/2025  00:15:30     8.6457   10769.3   52826.2   78.4774   53912.7
03/03/2025  00:15:40     8.6450   10769.7   52826.2   78.4770   53912.8
03/03/2025  00:15:50     8.6436   10770.3   52826.2   78.4764   53912.9
03/03/2025  00:16:00     8.6423   10770.9   52826.1   78.4757   53912.9
03/03/2025  00:16:10     8.6422   10771.3   52826.1   78.4753   53913.1
03/03/2025  00:16:20     8.6402   10771.6   52825.9   78.4750   53912.9
03/03/2025  00:16:30     8.6395   10772.0   52826.0   78.4746   53913.1
03/03/2025  00:16:40     8.6375   10771.9   52825.8   78.4746   53912.9
03/03/2025  00:16:50     8.6369   10771.9   52825.5   78.4746   53912.6
03/03/2025  00:17:00     8.6363   10771.6   52825.3   78.4749   53912.3
03/03/2025  00:17:10     8.6364   10771.3   52825.0   78.4751   53912.0
03/03/2025  00:17:20     8.6371   10770.7   52824.7   78.4756   53911.6
03/03/2025  00:17:30     8.6391   10770.2   52824.6   78.4761   53911.4
03/03/2025  00:17:40     8.6405   10769.6   52824.2   78.4767   53910.9
03/03/2025  00:17:50     8.6426   10768.7   52824.0   78.4775   53910.5
03/03/2025  00:18:00     8.6433   10768.0   52823.9   78.4783   53910.3
03/03/2025  00:18:10     8.6447   10767.4   52823.7   78.4788   53909.9
03/03/2025  00:18:20     8.6461   10766.9   52823.5   78.4793   53909.7
03/03/2025  00:18:30     8.6462   10766.3   52823.4   78.4800   53909.4
03/03/2025  00:18:40     8.6462   10766.1   52823.2   78.4801   53909.2
03/03/2025  00:18:50     8.6456   10766.1   52823.1   78.4801   53909.1
03/03/2025  00:19:00     8.6456   10766.1   52822.9   78.4800   53908.9
03/03/2025  00:19:10     8.6455   10766.4   52822.9   78.4797   53908.9
03/03/2025  00:19:20     8.6448   10766.7   52822.8   78.4794   53908.9
03/03/2025  00:19:30     8.6448   10767.1   52822.9   78.4790   53909.0
03/03/2025  00:19:40     8.6434   10767.5   52822.9   78.4786   53909.2
03/03/2025  00:19:50     8.6427   10767.7   52822.9   78.4783   53909.2
03/03/2025  00:20:00     8.6427   10768.1   52822.9   78.4779   53909.3
03/03/2025  00:20:10     8.6439   10768.3   52823.0   78.4778   53909.4
03/03/2025  00:20:20     8.6446   10768.3   52822.9   78.4778   53909.3
03/03/2025  00:20:30     8.6452   10768.4   52823.0   78.4777   53909.4
03/03/2025  00:20:40     8.6459   10768.1   52823.2   78.4781   53909.5
03/03/2025  00:20:50     8.6479   10768.2   52823.1   78.4779   53909.5
03/03/2025  00:21:00     8.6504   10768.6   52823.3   78.4775   53909.8
03/03/2025  00:21:10     8.6517   10768.6   52823.3   78.4775   53909.8
03/03/2025  00:21:20     8.6530   10768.6   52823.3   78.4775   53909.8
03/03/2025  00:21:30     8.6543   10768.5   52823.4   78.4776   53909.9
03/03/2025  00:21:40     8.6550   10768.2   52823.4   78.4780   53909.8
03/03/2025  00:21:50     8.6557   10768.1   52823.5   78.4781   53909.9
03/03/2025  00:22:00     8.6570   10767.8   52823.4   78.4784   53909.7
03/03/2025  00:22:10     8.6570   10767.6   52823.3   78.4785   53909.5
03/03/2025  00:22:20     8.6571   10767.5   52823.7   78.4788   53909.9
03/03/2025  00:22:30     8.6578   10767.0   52823.5   78.4793   53909.7
03/03/2025  00:22:40     8.6573   10766.2   52823.4   78.4801   53909.4
03/03/2025  00:22:50     8.6579   10765.9   52823.4   78.4803   53909.3
03/03/2025  00:23:00     8.6573   10765.9   52823.4   78.4803   53909.3
03/03/2025  00:23:10     8.6560   10766.0   52823.3   78.4802   53909.3
03/03/2025  00:23:20     8.6547   10765.7   52823.5   78.4806   53909.4
03/03/2025  00:23:30     8.6541   10765.6   52823.6   78.4807   53909.4
03/03/2025  00:23:40     8.6528   10765.2   52823.8   78.4811   53909.6
03/03/2025  00:23:50     8.6535   10765.1   52823.9   78.4813   53909.7
03/03/2025  00:24:00     8.6522   10764.9   52824.1   78.4815   53909.8
03/03/2025  00:24:10     8.6515   10765.3   52824.5   78.4813   53910.3
03/03/2025  00:24:20     8.6521   10765.6   52824.5   78.4809   53910.4
03/03/2025  00:24:30     8.6527   10766.2   52824.7   78.4803   53910.6
03/03/2025  00:24:40     8.6540   10766.3   52825.0   78.4803   53911.0
03/03/2025  00:24:50     8.6533   10766.6   52825.4   78.4801   53911.4
03/03/2025  00:25:00     8.6526   10766.8   52825.7   78.4800   53911.7
03/03/2025  00:25:10     8.6519   10767.3   52825.9   78.4794   53912.1
03/03/2025  00:25:20     8.6519   10767.4   52825.9   78.4793   53912.1
03/03/2025  00:25:30     8.6538   10767.5   52826.2   78.4793   53912.4
03/03/2025  00:25:40     8.6539   10767.1   52826.5   78.4798   53912.6
03/03/2025  00:25:50     8.6546   10766.7   52826.6   78.4802   53912.6
03/03/2025  00:26:00     8.6539   10766.7   52826.6   78.4802   53912.6
03/03/2025  00:26:10     8.6546   10766.9   52826.8   78.4801   53912.8
03/03/2025  00:26:20     8.6540   10766.0   52827.0   78.4810   53912.8
03/03/2025  00:26:30     8.6548   10765.1   52827.3   78.4820   53913.0
03/03/2025  00:26:40     8.6556   10764.4   52827.3   78.4828   53912.9
03/03/2025  00:26:50     8.6563   10763.7   52827.3   78.4834   53912.7
03/03/2025  00:27:00     8.6570   10763.4   52827.5   78.4838   53912.9
03/03/2025  00:27:10     8.6577   10763.4   52827.6   78.4838   53913.0
03/03/2025  00:27:20     8.6597   10763.1   52827.8   78.4842   53913.1
03/03/2025  00:27:30     8.6604   10762.8   52828.0   78.4846   53913.2
03/03/2025  00:27:40     8.6604   10762.3   52828.1   78.4851   53913.2
03/03/2025  00:27:50     8.6597   10762.7   52828.4   78.4847   53913.6
03/03/2025  00:28:00     8.6603   10762.9   52828.7   78.4846   53914.0
03/03/2025  00:28:10     8.6609   10763.7   52828.8   78.4838   53914.2
03/03/2025  00:28:20     8.6601   10764.8   52828.8   78.4826   53914.4
03/03/2025  00:28:30     8.6613   10765.5   52828.8   78.4820   53914.6
03/03/2025  00:28:40     8.6605   10766.0   52828.9   78.4815   53914.7
03/03/2025  00:28:50     8.6592   10766.2   52828.8   78.4812   53914.7
03/03/2025  00:29:00     8.6599   10766.0   52829.0   78.4815   53914.8
03/03/2025  00:29:10     8.6593   10765.9   52829.0   78.4816   53914.8
03/03/2025  00:29:20     8.6587   10765.4   52829.2   78.4821   53914.9
03/03/2025  00:29:30     8.6574   10765.3   52829.4   78.4823   53915.1
03/03/2025  00:29:40     8.6580   10765.8   52829.4   78.4817   53915.2
03/03/2025  00:29:50     8.6572   10766.3   52829.5   78.4812   53915.4
03/03/2025  00:30:00     8.6566   10766.3   52829.6   78.4812   53915.5
03/03/2025  00:30:10     8.6559   10766.6   52829.5   78.4810   53915.4
03/03/2025  00:30:20     8.6546   10766.5   52829.2   78.4810   53915.2
03/03/2025  00:30:30     8.6527   10766.2   52829.2   78.4812   53915.0
03/03/2025  00:30:40     8.6521   10765.8   52829.0   78.4816   53914.8
03/03/2025  00:30:50     8.6516   10765.2   52828.9   78.4823   53914.6
03/03/2025  00:31:00     8.6504   10764.3   52828.9   78.4832   53914.4
03/03/2025  00:31:10     8.6525   10763.4   52828.9   78.4841   53914.2
03/03/2025  00:31:20     8.6533   10762.2   52828.8   78.4854   53913.8
03/03/2025  00:31:30     8.6541   10761.0   52829.2   78.4867   53914.1
03/03/2025  00:31:40     8.6543   10760.2   52829.4   78.4876   53914.1
03/03/2025  00:31:50     8.6570   10759.1   52829.8   78.4887   53914.2
03/03/2025  00:32:00     8.6565   10758.0   52830.4   78.4900   53914.6
03/03/2025  00:32:10     8.6541   10756.7   52830.8   78.4915   53914.7
03/03/2025  00:32:20     8.6543   10755.9   52830.9   78.4924   53914.7
03/03/2025  00:32:30     8.6541   10756.9   52831.1   78.4914   53915.1
03/03/2025  00:32:40     8.6533   10757.9   52831.0   78.4903   53915.2
03/03/2025  00:32:50     8.6526   10758.1   52830.7   78.4901   53914.9
03/03/2025  00:33:00     8.6506   10758.3   52830.7   78.4898   53914.9
03/03/2025  00:33:10     8.6469   10757.3   52830.6   78.4909   53914.7
03/03/2025  00:33:20     8.6438   10756.0   52830.5   78.4922   53914.3
03/03/2025  00:33:30     8.6420   10754.9   52830.7   78.4934   53914.3
03/03/2025  00:33:40     8.6409   10753.7   52831.1   78.4947   53914.5
03/03/2025  00:33:50     8.6423   10753.3   52831.3   78.4952   53914.6
03/03/2025  00:34:00     8.6436   10753.4   52831.9   78.4952   53915.2
03/03/2025  00:34:10     8.6461   10754.2   52832.0   78.4944   53915.4
03/03/2025  00:34:20     8.6467   10754.4   52832.2   78.4943   53915.7
03/03/2025  00:34:30     8.6473   10754.4   52832.0   78.4941   53915.4
03/03/2025  00:34:40     8.6481   10753.8   52832.0   78.4948   53915.3
03/03/2025  00:34:50     8.6475   10753.0   52831.8   78.4955   53914.9
03/03/2025  00:35:00     8.6464   10751.6   52831.7   78.4970   53914.6
03/03/2025  00:35:10     8.6453   10750.3   52831.6   78.4983   53914.2
03/03/2025  00:35:20     8.6462   10748.9   52831.6   78.4998   53914.0
03/03/2025  00:35:30     8.6457   10747.7   52831.9   78.5011   53914.0
03/03/2025  00:35:40     8.6439   10746.7   52831.8   78.5022   53913.7
03/03/2025  00:35:50     8.6426   10746.8   52832.2   78.5021   53914.1
03/03/2025  00:36:00     8.6418   10747.7   52832.1   78.5012   53914.2
03/03/2025  00:36:10     8.6411   10748.3   52832.0   78.5005   53914.2
03/03/2025  00:36:20     8.6385   10748.1   52831.8   78.5007   53914.0
03/03/2025  00:36:30     8.6379   10747.8   52831.6   78.5009   53913.7
03/03/2025  00:36:40     8.6379   10747.8   52831.5   78.5009   53913.6
03/03/2025  00:36:50     8.6386   10747.2   52831.6   78.5016   53913.6
03/03/2025  00:37:00     8.6407   10746.5   52831.7   78.5023   53913.6
03/03/2025  00:37:10     8.6415   10745.8   52832.0   78.5031   53913.7
03/03/2025  00:37:20     8.6435   10745.5   52832.1   78.5035   53913.7
03/03/2025  00:37:30     8.6468   10745.1   52832.1   78.5039   53913.7
03/03/2025  00:37:40     8.6494   10744.7   52832.6   78.5044   53914.1
03/03/2025  00:37:50     8.6508   10744.4   52833.0   78.5047   53914.5
03/03/2025  00:38:00     8.6515   10744.2   52833.6   78.5051   53915.0
03/03/2025  00:38:10     8.6508   10744.0   52834.1   78.5054   53915.5
03/03/2025  00:38:20     8.6514   10744.5   52834.5   78.5050   53916.0
03/03/2025  00:38:30     8.6513   10745.5   52834.9   78.5041   53916.6
03/03/2025  00:38:40     8.6531   10746.3   52835.4   78.5033   53917.2
03/03/2025  00:38:50     8.6537   10746.5   52835.5   78.5032   53917.3
03/03/2025  00:39:00     8.6543   10746.8   52835.5   78.5028   53917.4
03/03/2025  00:39:10     8.6549   10747.2   52835.6   78.5024   53917.5
03/03/2025  00:39:20     8.6563   10747.0   52835.5   78.5026   53917.4
03/03/2025  00:39:30     8.6570   10746.5   52835.6   78.5031   53917.4
03/03/2025  00:39:40     8.6603   10745.9   52835.8   78.5038   53917.5
03/03/2025  00:39:50     8.6622   10746.2   52836.3   78.5036   53918.0
03/03/2025  00:40:00     8.6641   10746.6   52836.3   78.5032   53918.2
03/03/2025  00:40:10     8.6661   10746.8   52836.7   78.5031   53918.5
03/03/2025  00:40:20     8.6673   10747.2   52837.0   78.5027   53918.9
03/03/2025  00:40:30     8.6665   10747.8   52837.0   78.5020   53919.0
03/03/2025  00:40:40     8.6658   10748.6   52836.9   78.5013   53919.1
03/03/2025  00:40:50     8.6657   10749.0   52837.2   78.5009   53919.5
03/03/2025  00:41:00     8.6650   10749.5   52837.0   78.5004   53919.4
03/03/2025  00:41:10     8.6649   10749.8   52836.7   78.5000   53919.1
03/03/2025  00:41:20     8.6650   10749.2   52836.5   78.5005   53918.9
03/03/2025  00:41:30     8.6671   10748.8   52836.6   78.5010   53918.9
03/03/2025  00:41:40     8.6684   10748.8   52836.6   78.5010   53918.9
03/03/2025  00:41:50     8.6702   10749.8   52836.7   78.5000   53919.1
03/03/2025  00:42:00     8.6720   10750.5   52836.5   78.4992   53919.1
03/03/2025  00:42:10     8.6746   10750.6   52836.7   78.4991   53919.3
03/03/2025  00:42:20     8.6785   10750.4   52836.9   78.4994   53919.5
03/03/2025  00:42:30     8.6817   10750.8   52837.0   78.4990   53919.6
03/03/2025  00:42:40     8.6817   10750.8   52837.6   78.4991   53920.2
03/03/2025  00:42:50     8.6805   10750.2   52837.7   78.4998   53920.2
03/03/2025  00:43:00     8.6800   10749.3   52837.7   78.5007   53920.0
03/03/2025  00:43:10     8.6801   10748.7   52837.6   78.5013   53919.8
03/03/2025  00:43:20     8.6782   10748.4   52837.7   78.5016   53919.9
03/03/2025  00:43:30     8.6761   10749.0   52837.5   78.5010   53919.8
03/03/2025  00:43:40     8.6780   10749.5   52837.1   78.5003   53919.5
03/03/2025  00:43:50     8.6812   10749.8   52837.1   78.5000   53919.5
03/03/2025  00:44:00     8.6852   10749.5   52837.1   78.5004   53919.5
03/03/2025  00:44:10     8.6872   10749.1   52837.2   78.5008   53919.5
03/03/2025  00:44:20     8.6885   10749.0   52837.4   78.5009   53919.6
03/03/2025  00:44:30     8.6872   10748.7   52837.6   78.5013   53919.8
03/03/2025  00:44:40     8.6860   10748.4   52837.5   78.5015   53919.6
03/03/2025  00:44:50     8.6853   10748.6   52837.3   78.5013   53919.5
03/03/2025  00:45:00     8.6846   10749.0   52836.9   78.5008   53919.2
03/03/2025  00:45:10     8.6858   10749.6   52836.7   78.5001   53919.2
03/03/2025  00:45:20     8.6877   10750.2   52836.4   78.4995   53918.9
03/03/2025  00:45:30     8.6909   10750.0   52836.2   78.4996   53918.7
03/03/2025  00:45:40     8.6930   10749.2   52836.3   78.5005   53918.7
03/03/2025  00:45:50     8.6925   10748.1   52836.6   78.5016   53918.7
03/03/2025  00:46:00     8.6927   10747.4   52837.0   78.5026   53918.9
03/03/2025  00:46:10     8.6927   10746.8   52837.2   78.5032   53919.0
03/03/2025  00:46:20     8.6922   10746.4   52837.3   78.5036   53919.0
03/03/2025  00:46:30     8.6915   10746.7   52837.4   78.5033   53919.2
03/03/2025  00:46:40     8.6907   10747.5   52837.3   78.5024   53919.3
03/03/2025  00:46:50     8.6919   10748.3   52837.1   78.5016   53919.3
03/03/2025  00:47:00     8.6925   10748.2   52837.0   78.5016   53919.2
03/03/2025  00:47:10     8.6946   10747.2   52837.3   78.5028   53919.2
03/03/2025  00:47:20     8.6935   10746.2   52837.6   78.5038   53919.3
03/03/2025  00:47:30     8.6935   10746.4   52837.8   78.5037   53919.5
03/03/2025  00:47:40     8.6949   10745.8   52837.9   78.5044   53919.5
03/03/2025  00:47:50     8.6943   10745.4   52838.1   78.5049   53919.7
03/03/2025  00:48:00     8.6930   10745.3   52838.4   78.5050   53919.9
03/03/2025  00:48:10     8.6924   10744.6   52838.7   78.5058   53920.0
03/03/2025  00:48:20     8.6918   10744.4   52838.8   78.5061   53920.2
03/03/2025  00:48:30     8.6937   10744.8   52838.9   78.5057   53920.3
03/03/2025  00:48:40     8.6943   10745.4   52838.9   78.5050   53920.4
03/03/2025  00:48:50     8.6975   10745.4   52839.0   78.5050   53920.5
03/03/2025  00:49:00     8.6976   10745.0   52839.6   78.5055   53921.0
03/03/2025  00:49:10     8.6937   10745.1   52840.2   78.5055   53921.6
03/03/2025  00:49:20     8.6908   10746.5   52840.0   78.5041   53921.7
03/03/2025  00:49:30     8.6885   10748.7   52839.4   78.5017   53921.6
03/03/2025  00:49:40     8.6903   10750.0   52839.0   78.5002   53921.5
03/03/2025  00:49:50     8.6941   10750.6   52838.9   78.4996   53921.5
03/03/2025  00:50:00     8.6954   10750.9   52839.2   78.4993   53921.8
03/03/2025  00:50:10     8.6927   10751.6   52839.2   78.4986   53922.0
03/03/2025  00:50:20     8.6894   10751.8   52839.2   78.4984   53922.0
03/03/2025  00:50:30     8.6862   10751.4   52839.0   78.4988   53921.7
03/03/2025  00:50:40     8.6863   10750.8   52838.7   78.4993   53921.3
03/03/2025  00:50:50     8.6882   10750.9   52838.6   78.4992   53921.2
03/03/2025  00:51:00     8.6874   10751.8   52838.7   78.4983   53921.5
03/03/2025  00:51:10     8.6852   10753.6   52838.4   78.4964   53921.6
03/03/2025  00:51:20     8.6831   10754.4   52838.1   78.4955   53921.5
03/03/2025  00:51:30     8.6839   10753.8   52838.0   78.4961   53921.2
03/03/2025  00:51:40     8.6840   10752.8   52837.8   78.4970   53920.9
03/03/2025  00:51:50     8.6874   10752.1   52838.0   78.4978   53920.9
03/03/2025  00:52:00     8.6887   10751.9   52838.0   78.4980   53920.9
03/03/2025  00:52:10     8.6895   10751.0   52838.4   78.4991   53921.1
03/03/2025  00:52:20     8.6889   10750.5   52838.9   78.4997   53921.5
03/03/2025  00:52:30     8.6882   10751.2   52839.0   78.4989   53921.7
03/03/2025  00:52:40     8.6880   10752.5   52838.6   78.4975   53921.6
03/03/2025  00:52:50     8.6897   10754.1   52838.2   78.4958   53921.5
03/03/2025  00:53:00     8.6908   10755.3   52838.2   78.4945   53921.7
03/03/2025  00:53:10     8.6873   10756.8   52838.0   78.4930   53921.8
03/03/2025  00:53:20     8.6825   10758.5   52837.5   78.4911   53921.7
03/03/2025  00:53:30     8.6803   10759.8   52837.0   78.4896   53921.4
03/03/2025  00:53:40     8.6789   10760.9   52836.3   78.4883   53920.9
03/03/2025  00:53:50     8.6787   10761.8   52835.5   78.4872   53920.3
03/03/2025  00:54:00     8.6838   10762.5   52834.6   78.4862   53919.6
03/03/2025  00:54:10     8.6898   10761.5   52834.3   78.4873   53919.1
03/03/2025  00:54:20     8.6967   10759.0   52834.7   78.4899   53919.0
03/03/2025  00:54:30     8.6990   10756.7   52835.7   78.4925   53919.5
03/03/2025  00:54:40     8.6965   10756.5   52836.3   78.4929   53920.1
03/03/2025  00:54:50     8.6903   10758.5   52836.2   78.4908   53920.4
03/03/2025  00:55:00     8.6854   10760.8   52835.4   78.4882   53920.1
03/03/2025  00:55:10     8.6865   10762.2   52834.5   78.4866   53919.5
03/03/2025  00:55:20     8.6890   10762.6   52834.3   78.4861   53919.4
03/03/2025  00:55:30     8.6901   10763.8   52833.9   78.4848   53919.2
03/03/2025  00:55:40     8.6925   10765.5   52833.2   78.4828   53918.9
03/03/2025  00:55:50     8.6923   10766.3   52832.7   78.4819   53918.5
03/03/2025  00:56:00     8.6897   10766.4   52832.2   78.4817   53918.0
03/03/2025  00:56:10     8.6871   10766.5   52831.8   78.4816   53917.6
03/03/2025  00:56:20     8.6871   10766.8   52831.2   78.4810   53917.2
03/03/2025  00:56:30     8.6883   10767.1   52831.1   78.4808   53917.2
03/03/2025  00:56:40     8.6883   10767.3   52830.5   78.4804   53916.5
03/03/2025  00:56:50     8.6902   10767.8   52830.3   78.4799   53916.4
03/03/2025  00:57:00     8.6929   10767.1   52830.1   78.4805   53916.2
03/03/2025  00:57:10     8.6951   10765.5   52830.4   78.4823   53916.1
03/03/2025  00:57:20     8.6960   10763.3   52830.7   78.4846   53916.0
03/03/2025  00:57:30     8.6956   10761.9   52831.2   78.4862   53916.2
03/03/2025  00:57:40     8.6931   10761.3   52831.5   78.4869   53916.3
03/03/2025  00:57:50     8.6911   10761.4   52831.4   78.4867   53916.3
03/03/2025  00:58:00     8.6911   10761.9   52831.3   78.4862   53916.3
03/03/2025  00:58:10     8.6896   10763.2   52831.2   78.4848   53916.4
03/03/2025  00:58:20     8.6874   10764.8   52830.9   78.4831   53916.4
03/03/2025  00:58:30     8.6834   10765.4   52830.6   78.4824   53916.3
03/03/2025  00:58:40     8.6834   10765.5   52830.5   78.4822   53916.2
03/03/2025  00:58:50     8.6802   10765.0   52830.4   78.4828   53916.1
03/03/2025  00:59:00     8.6763   10764.7   52830.2   78.4831   53915.8
03/03/2025  00:59:10     8.6743   10765.1   52830.2   78.4827   53915.8
03/03/2025  00:59:20     8.6730   10765.3   52830.2   78.4824   53915.9
03/03/2025  00:59:30     8.6716   10765.6   52830.1   78.4820   53915.8
03/03/2025  00:59:40     8.6717   10765.5   52829.8   78.4822   53915.6
03/03/2025  00:59:50     8.6718   10764.7   52829.6   78.4830   53915.2
03/03/2025  01:00:00     8.6726   10763.3   52829.7   78.4844   53915.0
03/03/2025  01:00:10     8.6748   10762.0   52829.8   78.4858   53914.8
